"","id","IdBundesland","Bundesland","Landkreis","Altersgruppe","Geschlecht","AnzahlFall","AnzahlTodesfall","ObjectId","Meldedatum","IdLandkreis","Datenstand","NeuerFall","NeuerTodesfall"
"7706",202773,8,"Baden-Württemberg","SK Ulm","A35-A59","W",1,0,202773,2020-03-13 01:00:00,"08421","24.03.2020 00:00",0,0
"7707",202774,8,"Baden-Württemberg","SK Ulm","A35-A59","W",1,0,202774,2020-03-18 01:00:00,"08421","24.03.2020 00:00",1,0
"7708",202775,8,"Baden-Württemberg","SK Ulm","A35-A59","W",2,0,202775,2020-03-19 01:00:00,"08421","24.03.2020 00:00",0,0
"7709",202776,8,"Baden-Württemberg","SK Ulm","A35-A59","W",3,0,202776,2020-03-20 01:00:00,"08421","24.03.2020 00:00",1,0
"7710",202777,8,"Baden-Württemberg","SK Ulm","A35-A59","W",2,0,202777,2020-03-21 01:00:00,"08421","24.03.2020 00:00",1,0
"7711",202778,8,"Baden-Württemberg","SK Ulm","A60-A79","M",1,0,202778,2020-03-10 01:00:00,"08421","24.03.2020 00:00",0,0
"7712",202779,8,"Baden-Württemberg","SK Ulm","A60-A79","M",1,0,202779,2020-03-19 01:00:00,"08421","24.03.2020 00:00",0,0
"7713",202780,8,"Baden-Württemberg","SK Ulm","A60-A79","W",3,0,202780,2020-03-18 01:00:00,"08421","24.03.2020 00:00",0,0
"7714",202781,8,"Baden-Württemberg","SK Ulm","A60-A79","W",1,0,202781,2020-03-19 01:00:00,"08421","24.03.2020 00:00",0,0
"7715",202782,8,"Baden-Württemberg","SK Ulm","A60-A79","W",1,0,202782,2020-03-21 01:00:00,"08421","24.03.2020 00:00",1,0
"7716",202783,8,"Baden-Württemberg","LK Alb-Donau-Kreis","A05-A14","W",1,0,202783,2020-03-17 01:00:00,"08425","24.03.2020 00:00",0,0
"7717",202784,8,"Baden-Württemberg","LK Alb-Donau-Kreis","A15-A34","M",1,0,202784,2020-03-04 01:00:00,"08425","24.03.2020 00:00",0,0
"7718",202785,8,"Baden-Württemberg","LK Alb-Donau-Kreis","A15-A34","M",3,0,202785,2020-03-20 01:00:00,"08425","24.03.2020 00:00",1,0
"7719",202786,8,"Baden-Württemberg","LK Alb-Donau-Kreis","A15-A34","W",1,0,202786,2020-03-14 01:00:00,"08425","24.03.2020 00:00",0,0
"7720",202787,8,"Baden-Württemberg","LK Alb-Donau-Kreis","A15-A34","W",1,0,202787,2020-03-15 01:00:00,"08425","24.03.2020 00:00",0,0
"7721",202788,8,"Baden-Württemberg","LK Alb-Donau-Kreis","A15-A34","W",1,0,202788,2020-03-16 01:00:00,"08425","24.03.2020 00:00",0,0
"7722",202789,8,"Baden-Württemberg","LK Alb-Donau-Kreis","A15-A34","W",1,0,202789,2020-03-18 01:00:00,"08425","24.03.2020 00:00",0,0
"7723",202790,8,"Baden-Württemberg","LK Alb-Donau-Kreis","A15-A34","W",1,0,202790,2020-03-19 01:00:00,"08425","24.03.2020 00:00",0,0
"7724",202791,8,"Baden-Württemberg","LK Alb-Donau-Kreis","A15-A34","W",1,0,202791,2020-03-20 01:00:00,"08425","24.03.2020 00:00",1,0
"7725",202792,8,"Baden-Württemberg","LK Alb-Donau-Kreis","A15-A34","W",1,0,202792,2020-03-21 01:00:00,"08425","24.03.2020 00:00",1,0
"7726",202793,8,"Baden-Württemberg","LK Alb-Donau-Kreis","A35-A59","M",2,0,202793,2020-03-04 01:00:00,"08425","24.03.2020 00:00",0,0
"7727",202794,8,"Baden-Württemberg","LK Alb-Donau-Kreis","A35-A59","M",1,0,202794,2020-03-07 01:00:00,"08425","24.03.2020 00:00",0,0
"7728",202795,8,"Baden-Württemberg","LK Alb-Donau-Kreis","A35-A59","M",1,0,202795,2020-03-10 01:00:00,"08425","24.03.2020 00:00",0,0
"7729",202796,8,"Baden-Württemberg","LK Alb-Donau-Kreis","A35-A59","M",1,0,202796,2020-03-11 01:00:00,"08425","24.03.2020 00:00",0,0
"7730",202797,8,"Baden-Württemberg","LK Alb-Donau-Kreis","A35-A59","M",1,0,202797,2020-03-13 01:00:00,"08425","24.03.2020 00:00",0,0
"7731",202798,8,"Baden-Württemberg","LK Alb-Donau-Kreis","A35-A59","M",1,0,202798,2020-03-14 01:00:00,"08425","24.03.2020 00:00",0,0
"7732",202799,8,"Baden-Württemberg","LK Alb-Donau-Kreis","A35-A59","M",1,0,202799,2020-03-15 01:00:00,"08425","24.03.2020 00:00",0,0
"7733",202800,8,"Baden-Württemberg","LK Alb-Donau-Kreis","A35-A59","M",4,0,202800,2020-03-17 01:00:00,"08425","24.03.2020 00:00",0,0
"7734",202801,8,"Baden-Württemberg","LK Alb-Donau-Kreis","A35-A59","M",3,0,202801,2020-03-19 01:00:00,"08425","24.03.2020 00:00",0,0
"7735",202802,8,"Baden-Württemberg","LK Alb-Donau-Kreis","A35-A59","M",3,0,202802,2020-03-20 01:00:00,"08425","24.03.2020 00:00",1,0
"7736",202803,8,"Baden-Württemberg","LK Alb-Donau-Kreis","A35-A59","M",6,0,202803,2020-03-21 01:00:00,"08425","24.03.2020 00:00",1,0
"7737",202804,8,"Baden-Württemberg","LK Alb-Donau-Kreis","A35-A59","W",1,0,202804,2020-03-11 01:00:00,"08425","24.03.2020 00:00",0,0
"7738",202805,8,"Baden-Württemberg","LK Alb-Donau-Kreis","A35-A59","W",2,0,202805,2020-03-13 01:00:00,"08425","24.03.2020 00:00",0,0
"7739",202806,8,"Baden-Württemberg","LK Alb-Donau-Kreis","A35-A59","W",2,0,202806,2020-03-14 01:00:00,"08425","24.03.2020 00:00",0,0
"7740",202807,8,"Baden-Württemberg","LK Alb-Donau-Kreis","A35-A59","W",3,0,202807,2020-03-17 01:00:00,"08425","24.03.2020 00:00",0,0
"7741",202808,8,"Baden-Württemberg","LK Alb-Donau-Kreis","A35-A59","W",2,0,202808,2020-03-18 01:00:00,"08425","24.03.2020 00:00",0,0
"7742",202809,8,"Baden-Württemberg","LK Alb-Donau-Kreis","A35-A59","W",3,0,202809,2020-03-19 01:00:00,"08425","24.03.2020 00:00",0,0
"7743",202810,8,"Baden-Württemberg","LK Alb-Donau-Kreis","A35-A59","W",4,0,202810,2020-03-20 01:00:00,"08425","24.03.2020 00:00",1,0
"7744",202811,8,"Baden-Württemberg","LK Alb-Donau-Kreis","A35-A59","W",1,0,202811,2020-03-22 01:00:00,"08425","24.03.2020 00:00",1,0
"7745",202812,8,"Baden-Württemberg","LK Alb-Donau-Kreis","A60-A79","M",2,0,202812,2020-03-19 01:00:00,"08425","24.03.2020 00:00",0,0
"7746",202813,8,"Baden-Württemberg","LK Alb-Donau-Kreis","A60-A79","W",1,0,202813,2020-03-17 01:00:00,"08425","24.03.2020 00:00",0,0
"7747",202814,8,"Baden-Württemberg","LK Alb-Donau-Kreis","A60-A79","W",1,0,202814,2020-03-19 01:00:00,"08425","24.03.2020 00:00",0,0
"7748",202815,8,"Baden-Württemberg","LK Alb-Donau-Kreis","A60-A79","W",1,0,202815,2020-03-20 01:00:00,"08425","24.03.2020 00:00",1,0
"7749",202816,8,"Baden-Württemberg","LK Alb-Donau-Kreis","A60-A79","W",1,0,202816,2020-03-21 01:00:00,"08425","24.03.2020 00:00",1,0
"7750",202817,8,"Baden-Württemberg","LK Biberach","A00-A04","M",1,0,202817,2020-03-22 01:00:00,"08426","24.03.2020 00:00",1,0
"7751",202818,8,"Baden-Württemberg","LK Biberach","A05-A14","unbekannt",1,0,202818,2020-03-18 01:00:00,"08426","24.03.2020 00:00",0,0
"7752",202819,8,"Baden-Württemberg","LK Biberach","A05-A14","W",1,0,202819,2020-03-16 01:00:00,"08426","24.03.2020 00:00",0,0
"7753",202820,8,"Baden-Württemberg","LK Biberach","A15-A34","M",2,0,202820,2020-03-16 01:00:00,"08426","24.03.2020 00:00",0,0
"7754",202821,8,"Baden-Württemberg","LK Biberach","A15-A34","M",8,0,202821,2020-03-18 01:00:00,"08426","24.03.2020 00:00",0,0
"7755",202822,8,"Baden-Württemberg","LK Biberach","A15-A34","M",2,0,202822,2020-03-19 01:00:00,"08426","24.03.2020 00:00",1,0
"7756",202823,8,"Baden-Württemberg","LK Biberach","A15-A34","M",1,0,202823,2020-03-22 01:00:00,"08426","24.03.2020 00:00",1,0
"7757",202824,8,"Baden-Württemberg","LK Biberach","A15-A34","unbekannt",4,0,202824,2020-03-18 01:00:00,"08426","24.03.2020 00:00",0,0
"7758",202825,8,"Baden-Württemberg","LK Biberach","A15-A34","W",3,0,202825,2020-03-17 01:00:00,"08426","24.03.2020 00:00",0,0
"7759",202826,8,"Baden-Württemberg","LK Biberach","A15-A34","W",4,0,202826,2020-03-18 01:00:00,"08426","24.03.2020 00:00",0,0
"7760",202827,8,"Baden-Württemberg","LK Biberach","A15-A34","W",2,0,202827,2020-03-19 01:00:00,"08426","24.03.2020 00:00",1,0
"7761",202828,8,"Baden-Württemberg","LK Biberach","A15-A34","W",3,0,202828,2020-03-22 01:00:00,"08426","24.03.2020 00:00",1,0
"7762",202829,8,"Baden-Württemberg","LK Biberach","A35-A59","M",2,0,202829,2020-03-06 01:00:00,"08426","24.03.2020 00:00",0,0
"7763",202830,8,"Baden-Württemberg","LK Biberach","A35-A59","M",1,0,202830,2020-03-11 01:00:00,"08426","24.03.2020 00:00",0,0
"7764",202831,8,"Baden-Württemberg","LK Biberach","A35-A59","M",1,0,202831,2020-03-12 01:00:00,"08426","24.03.2020 00:00",0,0
"7765",202832,8,"Baden-Württemberg","LK Biberach","A35-A59","M",2,0,202832,2020-03-16 01:00:00,"08426","24.03.2020 00:00",0,0
"7766",202833,8,"Baden-Württemberg","LK Biberach","A35-A59","M",3,0,202833,2020-03-17 01:00:00,"08426","24.03.2020 00:00",0,0
"7767",202834,8,"Baden-Württemberg","LK Biberach","A35-A59","M",2,0,202834,2020-03-18 01:00:00,"08426","24.03.2020 00:00",0,0
"7768",202835,8,"Baden-Württemberg","LK Biberach","A35-A59","M",3,0,202835,2020-03-19 01:00:00,"08426","24.03.2020 00:00",1,0
"7769",202836,8,"Baden-Württemberg","LK Biberach","A35-A59","M",1,0,202836,2020-03-20 01:00:00,"08426","24.03.2020 00:00",1,0
"7770",202837,8,"Baden-Württemberg","LK Biberach","A35-A59","M",7,0,202837,2020-03-22 01:00:00,"08426","24.03.2020 00:00",1,0
"7771",202838,8,"Baden-Württemberg","LK Biberach","A35-A59","W",1,0,202838,2020-03-07 01:00:00,"08426","24.03.2020 00:00",0,0
"7772",202839,8,"Baden-Württemberg","LK Biberach","A35-A59","W",1,0,202839,2020-03-16 01:00:00,"08426","24.03.2020 00:00",0,0
"7773",202840,8,"Baden-Württemberg","LK Biberach","A35-A59","W",1,0,202840,2020-03-17 01:00:00,"08426","24.03.2020 00:00",0,0
"7774",202841,8,"Baden-Württemberg","LK Biberach","A35-A59","W",2,0,202841,2020-03-18 01:00:00,"08426","24.03.2020 00:00",0,0
"7775",202842,8,"Baden-Württemberg","LK Biberach","A35-A59","W",1,0,202842,2020-03-19 01:00:00,"08426","24.03.2020 00:00",1,0
"7776",202843,8,"Baden-Württemberg","LK Biberach","A35-A59","W",2,0,202843,2020-03-22 01:00:00,"08426","24.03.2020 00:00",1,0
"7777",202844,8,"Baden-Württemberg","LK Biberach","A60-A79","M",2,0,202844,2020-03-17 01:00:00,"08426","24.03.2020 00:00",0,0
"7778",202845,8,"Baden-Württemberg","LK Biberach","A60-A79","M",2,0,202845,2020-03-18 01:00:00,"08426","24.03.2020 00:00",0,0
"7779",202846,8,"Baden-Württemberg","LK Biberach","A60-A79","M",2,0,202846,2020-03-22 01:00:00,"08426","24.03.2020 00:00",1,0
"7780",202847,8,"Baden-Württemberg","LK Biberach","A60-A79","W",1,0,202847,2020-03-18 01:00:00,"08426","24.03.2020 00:00",0,0
"7781",202848,8,"Baden-Württemberg","LK Biberach","A60-A79","W",1,0,202848,2020-03-19 01:00:00,"08426","24.03.2020 00:00",1,0
"7782",202849,8,"Baden-Württemberg","LK Biberach","A60-A79","W",2,0,202849,2020-03-22 01:00:00,"08426","24.03.2020 00:00",1,0
"7783",202850,8,"Baden-Württemberg","LK Biberach","A80+","M",1,0,202850,2020-03-18 01:00:00,"08426","24.03.2020 00:00",0,0
"7784",202851,8,"Baden-Württemberg","LK Biberach","A80+","M",1,0,202851,2020-03-22 01:00:00,"08426","24.03.2020 00:00",1,0
"7785",202852,8,"Baden-Württemberg","LK Bodenseekreis","A15-A34","M",1,0,202852,2020-03-12 01:00:00,"08435","24.03.2020 00:00",0,0
"7786",202853,8,"Baden-Württemberg","LK Bodenseekreis","A15-A34","M",1,0,202853,2020-03-13 01:00:00,"08435","24.03.2020 00:00",0,0
"7787",202854,8,"Baden-Württemberg","LK Bodenseekreis","A15-A34","M",1,0,202854,2020-03-14 01:00:00,"08435","24.03.2020 00:00",0,0
"7788",202855,8,"Baden-Württemberg","LK Bodenseekreis","A15-A34","M",2,0,202855,2020-03-15 01:00:00,"08435","24.03.2020 00:00",0,0
"7789",202856,8,"Baden-Württemberg","LK Bodenseekreis","A15-A34","M",1,0,202856,2020-03-17 01:00:00,"08435","24.03.2020 00:00",0,0
"7790",202857,8,"Baden-Württemberg","LK Bodenseekreis","A15-A34","M",7,0,202857,2020-03-18 01:00:00,"08435","24.03.2020 00:00",0,0
"7791",202858,8,"Baden-Württemberg","LK Bodenseekreis","A15-A34","M",3,0,202858,2020-03-19 01:00:00,"08435","24.03.2020 00:00",0,0
"7792",202859,8,"Baden-Württemberg","LK Bodenseekreis","A15-A34","M",2,0,202859,2020-03-21 01:00:00,"08435","24.03.2020 00:00",1,0
"7793",202860,8,"Baden-Württemberg","LK Bodenseekreis","A15-A34","W",2,0,202860,2020-03-15 01:00:00,"08435","24.03.2020 00:00",0,0
"7794",202861,8,"Baden-Württemberg","LK Bodenseekreis","A15-A34","W",2,0,202861,2020-03-17 01:00:00,"08435","24.03.2020 00:00",0,0
"7795",202862,8,"Baden-Württemberg","LK Bodenseekreis","A15-A34","W",1,0,202862,2020-03-18 01:00:00,"08435","24.03.2020 00:00",0,0
"7796",202863,8,"Baden-Württemberg","LK Bodenseekreis","A15-A34","W",2,0,202863,2020-03-21 01:00:00,"08435","24.03.2020 00:00",1,0
"7797",202864,8,"Baden-Württemberg","LK Bodenseekreis","A35-A59","M",1,0,202864,2020-03-04 01:00:00,"08435","24.03.2020 00:00",0,0
"7798",202865,8,"Baden-Württemberg","LK Bodenseekreis","A35-A59","M",2,0,202865,2020-03-11 01:00:00,"08435","24.03.2020 00:00",0,0
"7799",202866,8,"Baden-Württemberg","LK Bodenseekreis","A35-A59","M",2,0,202866,2020-03-12 01:00:00,"08435","24.03.2020 00:00",0,0
"7800",202867,8,"Baden-Württemberg","LK Bodenseekreis","A35-A59","M",3,0,202867,2020-03-13 01:00:00,"08435","24.03.2020 00:00",0,0
"7801",202868,8,"Baden-Württemberg","LK Bodenseekreis","A35-A59","M",3,0,202868,2020-03-14 01:00:00,"08435","24.03.2020 00:00",0,0
"7802",202869,8,"Baden-Württemberg","LK Bodenseekreis","A35-A59","M",2,0,202869,2020-03-15 01:00:00,"08435","24.03.2020 00:00",0,0
"7803",202870,8,"Baden-Württemberg","LK Bodenseekreis","A35-A59","M",1,0,202870,2020-03-16 01:00:00,"08435","24.03.2020 00:00",0,0
"7804",202871,8,"Baden-Württemberg","LK Bodenseekreis","A35-A59","M",4,0,202871,2020-03-17 01:00:00,"08435","24.03.2020 00:00",0,0
"7805",202872,8,"Baden-Württemberg","LK Bodenseekreis","A35-A59","M",9,0,202872,2020-03-18 01:00:00,"08435","24.03.2020 00:00",0,0
"7806",202873,8,"Baden-Württemberg","LK Bodenseekreis","A35-A59","M",3,0,202873,2020-03-19 01:00:00,"08435","24.03.2020 00:00",0,0
"7807",202874,8,"Baden-Württemberg","LK Bodenseekreis","A35-A59","W",1,0,202874,2020-03-11 01:00:00,"08435","24.03.2020 00:00",0,0
"7808",202875,8,"Baden-Württemberg","LK Bodenseekreis","A35-A59","W",1,0,202875,2020-03-12 01:00:00,"08435","24.03.2020 00:00",0,0
"7809",202876,8,"Baden-Württemberg","LK Bodenseekreis","A35-A59","W",1,0,202876,2020-03-13 01:00:00,"08435","24.03.2020 00:00",0,0
"7810",202877,8,"Baden-Württemberg","LK Bodenseekreis","A35-A59","W",4,0,202877,2020-03-14 01:00:00,"08435","24.03.2020 00:00",0,0
"7811",202878,8,"Baden-Württemberg","LK Bodenseekreis","A35-A59","W",1,0,202878,2020-03-17 01:00:00,"08435","24.03.2020 00:00",0,0
"7812",202879,8,"Baden-Württemberg","LK Bodenseekreis","A35-A59","W",4,0,202879,2020-03-18 01:00:00,"08435","24.03.2020 00:00",0,0
"7813",202880,8,"Baden-Württemberg","LK Bodenseekreis","A35-A59","W",4,0,202880,2020-03-21 01:00:00,"08435","24.03.2020 00:00",1,0
"7814",202881,8,"Baden-Württemberg","LK Bodenseekreis","A60-A79","M",1,0,202881,2020-03-15 01:00:00,"08435","24.03.2020 00:00",0,0
"7815",202882,8,"Baden-Württemberg","LK Bodenseekreis","A60-A79","M",1,0,202882,2020-03-18 01:00:00,"08435","24.03.2020 00:00",0,0
"7816",202883,8,"Baden-Württemberg","LK Bodenseekreis","A60-A79","M",1,0,202883,2020-03-19 01:00:00,"08435","24.03.2020 00:00",0,0
"7817",202884,8,"Baden-Württemberg","LK Bodenseekreis","A60-A79","M",1,0,202884,2020-03-20 01:00:00,"08435","24.03.2020 00:00",0,0
"7818",202885,8,"Baden-Württemberg","LK Bodenseekreis","A60-A79","M",3,0,202885,2020-03-21 01:00:00,"08435","24.03.2020 00:00",1,0
"7819",202886,8,"Baden-Württemberg","LK Bodenseekreis","A60-A79","W",1,0,202886,2020-03-14 01:00:00,"08435","24.03.2020 00:00",0,0
"7820",202887,8,"Baden-Württemberg","LK Bodenseekreis","A60-A79","W",1,0,202887,2020-03-17 01:00:00,"08435","24.03.2020 00:00",0,0
"7821",202888,8,"Baden-Württemberg","LK Bodenseekreis","A60-A79","W",1,0,202888,2020-03-18 01:00:00,"08435","24.03.2020 00:00",0,0
"7822",202889,8,"Baden-Württemberg","LK Bodenseekreis","A60-A79","W",1,0,202889,2020-03-19 01:00:00,"08435","24.03.2020 00:00",0,0
"7823",202890,8,"Baden-Württemberg","LK Bodenseekreis","A60-A79","W",1,0,202890,2020-03-21 01:00:00,"08435","24.03.2020 00:00",1,0
"7824",202891,8,"Baden-Württemberg","LK Ravensburg","A05-A14","M",1,0,202891,2020-03-17 01:00:00,"08436","24.03.2020 00:00",0,0
"7825",202892,8,"Baden-Württemberg","LK Ravensburg","A05-A14","M",1,0,202892,2020-03-19 01:00:00,"08436","24.03.2020 00:00",0,0
"7826",202893,8,"Baden-Württemberg","LK Ravensburg","A05-A14","W",1,0,202893,2020-03-13 01:00:00,"08436","24.03.2020 00:00",0,0
"7827",202894,8,"Baden-Württemberg","LK Ravensburg","A05-A14","W",1,0,202894,2020-03-14 01:00:00,"08436","24.03.2020 00:00",0,0
"7828",202895,8,"Baden-Württemberg","LK Ravensburg","A05-A14","W",1,0,202895,2020-03-15 01:00:00,"08436","24.03.2020 00:00",0,0
"7829",202896,8,"Baden-Württemberg","LK Ravensburg","A05-A14","W",1,0,202896,2020-03-16 01:00:00,"08436","24.03.2020 00:00",0,0
"7830",202897,8,"Baden-Württemberg","LK Ravensburg","A15-A34","M",1,0,202897,2020-03-09 01:00:00,"08436","24.03.2020 00:00",0,0
"7831",202898,8,"Baden-Württemberg","LK Ravensburg","A15-A34","M",1,0,202898,2020-03-11 01:00:00,"08436","24.03.2020 00:00",0,0
"7832",202899,8,"Baden-Württemberg","LK Ravensburg","A15-A34","M",1,0,202899,2020-03-12 01:00:00,"08436","24.03.2020 00:00",0,0
"7833",202900,8,"Baden-Württemberg","LK Ravensburg","A15-A34","M",3,0,202900,2020-03-13 01:00:00,"08436","24.03.2020 00:00",0,0
"7834",202901,8,"Baden-Württemberg","LK Ravensburg","A15-A34","M",2,0,202901,2020-03-14 01:00:00,"08436","24.03.2020 00:00",0,0
"7835",202902,8,"Baden-Württemberg","LK Ravensburg","A15-A34","M",1,0,202902,2020-03-16 01:00:00,"08436","24.03.2020 00:00",0,0
"7836",202903,8,"Baden-Württemberg","LK Ravensburg","A15-A34","M",2,0,202903,2020-03-17 01:00:00,"08436","24.03.2020 00:00",0,0
"7837",202904,8,"Baden-Württemberg","LK Ravensburg","A15-A34","M",3,0,202904,2020-03-18 01:00:00,"08436","24.03.2020 00:00",0,0
"7838",202905,8,"Baden-Württemberg","LK Ravensburg","A15-A34","M",1,0,202905,2020-03-19 01:00:00,"08436","24.03.2020 00:00",0,0
"7839",202906,8,"Baden-Württemberg","LK Ravensburg","A15-A34","M",1,0,202906,2020-03-21 01:00:00,"08436","24.03.2020 00:00",1,0
"7840",202907,8,"Baden-Württemberg","LK Ravensburg","A15-A34","W",1,0,202907,2020-03-10 01:00:00,"08436","24.03.2020 00:00",0,0
"7841",202908,8,"Baden-Württemberg","LK Ravensburg","A15-A34","W",1,0,202908,2020-03-11 01:00:00,"08436","24.03.2020 00:00",0,0
"7842",202909,8,"Baden-Württemberg","LK Ravensburg","A15-A34","W",1,0,202909,2020-03-12 01:00:00,"08436","24.03.2020 00:00",0,0
"7843",202910,8,"Baden-Württemberg","LK Ravensburg","A15-A34","W",2,0,202910,2020-03-14 01:00:00,"08436","24.03.2020 00:00",0,0
"7844",202911,8,"Baden-Württemberg","LK Ravensburg","A15-A34","W",2,0,202911,2020-03-16 01:00:00,"08436","24.03.2020 00:00",0,0
"7845",202912,8,"Baden-Württemberg","LK Ravensburg","A15-A34","W",2,0,202912,2020-03-17 01:00:00,"08436","24.03.2020 00:00",0,0
"7846",202913,8,"Baden-Württemberg","LK Ravensburg","A15-A34","W",1,0,202913,2020-03-19 01:00:00,"08436","24.03.2020 00:00",0,0
"7847",202914,8,"Baden-Württemberg","LK Ravensburg","A15-A34","W",1,0,202914,2020-03-20 01:00:00,"08436","24.03.2020 00:00",1,0
"7848",202915,8,"Baden-Württemberg","LK Ravensburg","A35-A59","M",2,0,202915,2020-03-10 01:00:00,"08436","24.03.2020 00:00",0,0
"7849",202916,8,"Baden-Württemberg","LK Ravensburg","A35-A59","M",2,0,202916,2020-03-11 01:00:00,"08436","24.03.2020 00:00",0,0
"7850",202917,8,"Baden-Württemberg","LK Ravensburg","A35-A59","M",8,0,202917,2020-03-13 01:00:00,"08436","24.03.2020 00:00",0,0
"7851",202918,8,"Baden-Württemberg","LK Ravensburg","A35-A59","M",1,0,202918,2020-03-15 01:00:00,"08436","24.03.2020 00:00",0,0
"7852",202919,8,"Baden-Württemberg","LK Ravensburg","A35-A59","M",3,0,202919,2020-03-16 01:00:00,"08436","24.03.2020 00:00",0,0
"7853",202920,8,"Baden-Württemberg","LK Ravensburg","A35-A59","M",7,0,202920,2020-03-17 01:00:00,"08436","24.03.2020 00:00",0,0
"7854",202921,8,"Baden-Württemberg","LK Ravensburg","A35-A59","M",5,0,202921,2020-03-18 01:00:00,"08436","24.03.2020 00:00",0,0
"7855",202922,8,"Baden-Württemberg","LK Ravensburg","A35-A59","M",1,0,202922,2020-03-18 01:00:00,"08436","24.03.2020 00:00",1,0
"7856",202923,8,"Baden-Württemberg","LK Ravensburg","A35-A59","M",7,0,202923,2020-03-19 01:00:00,"08436","24.03.2020 00:00",0,0
"7857",202924,8,"Baden-Württemberg","LK Ravensburg","A35-A59","M",1,0,202924,2020-03-20 01:00:00,"08436","24.03.2020 00:00",1,0
"7858",202925,8,"Baden-Württemberg","LK Ravensburg","A35-A59","M",1,0,202925,2020-03-21 01:00:00,"08436","24.03.2020 00:00",1,0
"7859",202926,8,"Baden-Württemberg","LK Ravensburg","A35-A59","M",1,0,202926,2020-03-23 01:00:00,"08436","24.03.2020 00:00",1,0
"7860",202927,8,"Baden-Württemberg","LK Ravensburg","A35-A59","W",1,0,202927,2020-03-09 01:00:00,"08436","24.03.2020 00:00",0,0
"7861",202928,8,"Baden-Württemberg","LK Ravensburg","A35-A59","W",2,0,202928,2020-03-11 01:00:00,"08436","24.03.2020 00:00",0,0
"7862",202929,8,"Baden-Württemberg","LK Ravensburg","A35-A59","W",5,0,202929,2020-03-12 01:00:00,"08436","24.03.2020 00:00",0,0
"7863",202930,8,"Baden-Württemberg","LK Ravensburg","A35-A59","W",4,0,202930,2020-03-13 01:00:00,"08436","24.03.2020 00:00",0,0
"7864",202931,8,"Baden-Württemberg","LK Ravensburg","A35-A59","W",1,0,202931,2020-03-14 01:00:00,"08436","24.03.2020 00:00",0,0
"7865",202932,8,"Baden-Württemberg","LK Ravensburg","A35-A59","W",3,0,202932,2020-03-16 01:00:00,"08436","24.03.2020 00:00",0,0
"7866",202933,8,"Baden-Württemberg","LK Ravensburg","A35-A59","W",5,0,202933,2020-03-17 01:00:00,"08436","24.03.2020 00:00",0,0
"7867",202934,8,"Baden-Württemberg","LK Ravensburg","A35-A59","W",1,0,202934,2020-03-18 01:00:00,"08436","24.03.2020 00:00",0,0
"7868",202935,8,"Baden-Württemberg","LK Ravensburg","A35-A59","W",7,0,202935,2020-03-19 01:00:00,"08436","24.03.2020 00:00",0,0
"7869",202936,8,"Baden-Württemberg","LK Ravensburg","A35-A59","W",2,0,202936,2020-03-20 01:00:00,"08436","24.03.2020 00:00",1,0
"7870",202937,8,"Baden-Württemberg","LK Ravensburg","A35-A59","W",2,0,202937,2020-03-21 01:00:00,"08436","24.03.2020 00:00",1,0
"7871",202938,8,"Baden-Württemberg","LK Ravensburg","A35-A59","W",2,0,202938,2020-03-23 01:00:00,"08436","24.03.2020 00:00",1,0
"7872",202939,8,"Baden-Württemberg","LK Ravensburg","A60-A79","M",1,0,202939,2020-03-06 01:00:00,"08436","24.03.2020 00:00",0,0
"7873",202940,8,"Baden-Württemberg","LK Ravensburg","A60-A79","M",2,0,202940,2020-03-17 01:00:00,"08436","24.03.2020 00:00",0,0
"7874",202941,8,"Baden-Württemberg","LK Ravensburg","A60-A79","M",2,0,202941,2020-03-20 01:00:00,"08436","24.03.2020 00:00",1,0
"7875",202942,8,"Baden-Württemberg","LK Ravensburg","A60-A79","M",1,0,202942,2020-03-21 01:00:00,"08436","24.03.2020 00:00",1,0
"7876",202943,8,"Baden-Württemberg","LK Ravensburg","A60-A79","W",1,0,202943,2020-03-11 01:00:00,"08436","24.03.2020 00:00",0,0
"7877",202944,8,"Baden-Württemberg","LK Ravensburg","A60-A79","W",1,0,202944,2020-03-13 01:00:00,"08436","24.03.2020 00:00",0,0
"7878",202945,8,"Baden-Württemberg","LK Ravensburg","A60-A79","W",2,0,202945,2020-03-16 01:00:00,"08436","24.03.2020 00:00",0,0
"7879",202946,8,"Baden-Württemberg","LK Ravensburg","A60-A79","W",1,0,202946,2020-03-17 01:00:00,"08436","24.03.2020 00:00",0,0
"7880",202947,8,"Baden-Württemberg","LK Ravensburg","A60-A79","W",1,0,202947,2020-03-18 01:00:00,"08436","24.03.2020 00:00",0,0
"7881",202948,8,"Baden-Württemberg","LK Ravensburg","A60-A79","W",1,0,202948,2020-03-19 01:00:00,"08436","24.03.2020 00:00",0,0
"7882",202949,8,"Baden-Württemberg","LK Ravensburg","A60-A79","W",1,0,202949,2020-03-21 01:00:00,"08436","24.03.2020 00:00",1,0
"7883",202950,8,"Baden-Württemberg","LK Ravensburg","A60-A79","W",1,0,202950,2020-03-23 01:00:00,"08436","24.03.2020 00:00",1,0
"7884",202951,8,"Baden-Württemberg","LK Ravensburg","A80+","M",1,0,202951,2020-03-16 01:00:00,"08436","24.03.2020 00:00",0,0
"7885",202952,8,"Baden-Württemberg","LK Ravensburg","A80+","M",1,0,202952,2020-03-17 01:00:00,"08436","24.03.2020 00:00",0,0
