"","id","IdBundesland","Bundesland","Landkreis","Altersgruppe","Geschlecht","AnzahlFall","AnzahlTodesfall","ObjectId","Meldedatum","IdLandkreis","Datenstand"
"7376",170775,10,"Saarland","LK Stadtverband Saarbrücken","A35-A59","M",3,0,170775,2020-03-16 01:00:00,"10041","22.03.2020 00:00"
"7377",170776,10,"Saarland","LK Stadtverband Saarbrücken","A35-A59","M",3,0,170776,2020-03-18 01:00:00,"10041","22.03.2020 00:00"
"7378",170777,10,"Saarland","LK Stadtverband Saarbrücken","A35-A59","M",4,0,170777,2020-03-19 01:00:00,"10041","22.03.2020 00:00"
"7379",170778,10,"Saarland","LK Stadtverband Saarbrücken","A35-A59","M",3,0,170778,2020-03-20 01:00:00,"10041","22.03.2020 00:00"
"7380",170779,10,"Saarland","LK Stadtverband Saarbrücken","A35-A59","W",1,0,170779,2020-03-12 01:00:00,"10041","22.03.2020 00:00"
"7381",170780,10,"Saarland","LK Stadtverband Saarbrücken","A35-A59","W",1,0,170780,2020-03-13 01:00:00,"10041","22.03.2020 00:00"
"7382",170781,10,"Saarland","LK Stadtverband Saarbrücken","A35-A59","W",2,0,170781,2020-03-14 01:00:00,"10041","22.03.2020 00:00"
"7383",170782,10,"Saarland","LK Stadtverband Saarbrücken","A35-A59","W",1,0,170782,2020-03-15 01:00:00,"10041","22.03.2020 00:00"
"7384",170783,10,"Saarland","LK Stadtverband Saarbrücken","A35-A59","W",1,0,170783,2020-03-16 01:00:00,"10041","22.03.2020 00:00"
"7385",170784,10,"Saarland","LK Stadtverband Saarbrücken","A35-A59","W",4,0,170784,2020-03-18 01:00:00,"10041","22.03.2020 00:00"
"7386",170785,10,"Saarland","LK Stadtverband Saarbrücken","A35-A59","W",6,0,170785,2020-03-19 01:00:00,"10041","22.03.2020 00:00"
"7387",170786,10,"Saarland","LK Stadtverband Saarbrücken","A35-A59","W",3,0,170786,2020-03-20 01:00:00,"10041","22.03.2020 00:00"
"7388",170787,10,"Saarland","LK Stadtverband Saarbrücken","A60-A79","M",1,0,170787,2020-03-11 01:00:00,"10041","22.03.2020 00:00"
"7389",170788,10,"Saarland","LK Stadtverband Saarbrücken","A60-A79","M",2,0,170788,2020-03-18 01:00:00,"10041","22.03.2020 00:00"
"7390",170789,10,"Saarland","LK Stadtverband Saarbrücken","A60-A79","M",2,0,170789,2020-03-20 01:00:00,"10041","22.03.2020 00:00"
"7391",170790,10,"Saarland","LK Stadtverband Saarbrücken","A60-A79","W",1,0,170790,2020-03-09 01:00:00,"10041","22.03.2020 00:00"
"7392",170791,10,"Saarland","LK Stadtverband Saarbrücken","A60-A79","W",1,0,170791,2020-03-13 01:00:00,"10041","22.03.2020 00:00"
"7393",170792,10,"Saarland","LK Stadtverband Saarbrücken","A60-A79","W",3,0,170792,2020-03-16 01:00:00,"10041","22.03.2020 00:00"
"7394",170793,10,"Saarland","LK Stadtverband Saarbrücken","A60-A79","W",1,0,170793,2020-03-19 01:00:00,"10041","22.03.2020 00:00"
"7395",170794,10,"Saarland","LK Stadtverband Saarbrücken","A80+","W",1,0,170794,2020-03-18 01:00:00,"10041","22.03.2020 00:00"
"7396",170795,10,"Saarland","LK Merzig-Wadern","A35-A59","M",1,0,170795,2020-03-08 01:00:00,"10042","22.03.2020 00:00"
"7397",170796,10,"Saarland","LK Neunkirchen","A15-A34","M",1,0,170796,2020-03-09 01:00:00,"10043","22.03.2020 00:00"
"7398",170797,10,"Saarland","LK Neunkirchen","A15-A34","M",1,0,170797,2020-03-17 01:00:00,"10043","22.03.2020 00:00"
"7399",170798,10,"Saarland","LK Neunkirchen","A15-A34","M",1,0,170798,2020-03-19 01:00:00,"10043","22.03.2020 00:00"
"7400",170799,10,"Saarland","LK Neunkirchen","A15-A34","W",1,0,170799,2020-03-16 01:00:00,"10043","22.03.2020 00:00"
"7401",170800,10,"Saarland","LK Neunkirchen","A15-A34","W",3,0,170800,2020-03-17 01:00:00,"10043","22.03.2020 00:00"
"7402",170801,10,"Saarland","LK Neunkirchen","A15-A34","W",1,0,170801,2020-03-20 01:00:00,"10043","22.03.2020 00:00"
"7403",170802,10,"Saarland","LK Neunkirchen","A35-A59","M",1,0,170802,2020-03-10 01:00:00,"10043","22.03.2020 00:00"
"7404",170803,10,"Saarland","LK Neunkirchen","A35-A59","M",2,0,170803,2020-03-17 01:00:00,"10043","22.03.2020 00:00"
"7405",170804,10,"Saarland","LK Neunkirchen","A35-A59","M",2,0,170804,2020-03-18 01:00:00,"10043","22.03.2020 00:00"
"7406",170805,10,"Saarland","LK Neunkirchen","A35-A59","M",1,0,170805,2020-03-20 01:00:00,"10043","22.03.2020 00:00"
"7407",170806,10,"Saarland","LK Neunkirchen","A35-A59","W",2,0,170806,2020-03-16 01:00:00,"10043","22.03.2020 00:00"
"7408",170807,10,"Saarland","LK Neunkirchen","A35-A59","W",4,0,170807,2020-03-17 01:00:00,"10043","22.03.2020 00:00"
"7409",170808,10,"Saarland","LK Neunkirchen","A35-A59","W",1,0,170808,2020-03-18 01:00:00,"10043","22.03.2020 00:00"
"7410",170809,10,"Saarland","LK Neunkirchen","A35-A59","W",1,0,170809,2020-03-19 01:00:00,"10043","22.03.2020 00:00"
"7411",170810,10,"Saarland","LK Neunkirchen","A60-A79","M",1,0,170810,2020-03-16 01:00:00,"10043","22.03.2020 00:00"
"7412",170811,10,"Saarland","LK Neunkirchen","A60-A79","M",1,0,170811,2020-03-19 01:00:00,"10043","22.03.2020 00:00"
"7413",170812,10,"Saarland","LK Neunkirchen","A60-A79","M",1,0,170812,2020-03-20 01:00:00,"10043","22.03.2020 00:00"
"7414",170813,10,"Saarland","LK Saarlouis","A00-A04","M",1,0,170813,2020-03-15 01:00:00,"10044","22.03.2020 00:00"
"7415",170814,10,"Saarland","LK Saarlouis","A05-A14","M",1,0,170814,2020-03-18 01:00:00,"10044","22.03.2020 00:00"
"7416",170815,10,"Saarland","LK Saarlouis","A15-A34","M",2,0,170815,2020-03-18 01:00:00,"10044","22.03.2020 00:00"
"7417",170816,10,"Saarland","LK Saarlouis","A15-A34","W",1,0,170816,2020-03-11 01:00:00,"10044","22.03.2020 00:00"
"7418",170817,10,"Saarland","LK Saarlouis","A15-A34","W",1,0,170817,2020-03-20 01:00:00,"10044","22.03.2020 00:00"
"7419",170818,10,"Saarland","LK Saarlouis","A35-A59","M",1,0,170818,2020-03-09 01:00:00,"10044","22.03.2020 00:00"
"7420",170819,10,"Saarland","LK Saarlouis","A35-A59","M",1,0,170819,2020-03-13 01:00:00,"10044","22.03.2020 00:00"
"7421",170820,10,"Saarland","LK Saarlouis","A35-A59","M",1,0,170820,2020-03-14 01:00:00,"10044","22.03.2020 00:00"
"7422",170821,10,"Saarland","LK Saarlouis","A35-A59","M",3,0,170821,2020-03-15 01:00:00,"10044","22.03.2020 00:00"
"7423",170822,10,"Saarland","LK Saarlouis","A35-A59","M",1,0,170822,2020-03-17 01:00:00,"10044","22.03.2020 00:00"
"7424",170823,10,"Saarland","LK Saarlouis","A35-A59","M",1,0,170823,2020-03-18 01:00:00,"10044","22.03.2020 00:00"
"7425",170824,10,"Saarland","LK Saarlouis","A35-A59","M",1,0,170824,2020-03-20 01:00:00,"10044","22.03.2020 00:00"
"7426",170825,10,"Saarland","LK Saarlouis","A35-A59","W",1,0,170825,2020-03-10 01:00:00,"10044","22.03.2020 00:00"
"7427",170826,10,"Saarland","LK Saarlouis","A35-A59","W",1,0,170826,2020-03-11 01:00:00,"10044","22.03.2020 00:00"
"7428",170827,10,"Saarland","LK Saarlouis","A35-A59","W",2,0,170827,2020-03-13 01:00:00,"10044","22.03.2020 00:00"
"7429",170828,10,"Saarland","LK Saarlouis","A35-A59","W",1,0,170828,2020-03-15 01:00:00,"10044","22.03.2020 00:00"
"7430",170829,10,"Saarland","LK Saarlouis","A35-A59","W",2,0,170829,2020-03-17 01:00:00,"10044","22.03.2020 00:00"
"7431",170830,10,"Saarland","LK Saarlouis","A35-A59","W",1,0,170830,2020-03-18 01:00:00,"10044","22.03.2020 00:00"
"7432",170831,10,"Saarland","LK Saarlouis","A60-A79","M",1,0,170831,2020-03-13 01:00:00,"10044","22.03.2020 00:00"
"7433",170832,10,"Saarland","LK Saar-Pfalz-Kreis","A15-A34","M",1,0,170832,2020-03-09 01:00:00,"10045","22.03.2020 00:00"
"7434",170833,10,"Saarland","LK Saar-Pfalz-Kreis","A15-A34","M",1,0,170833,2020-03-16 01:00:00,"10045","22.03.2020 00:00"
"7435",170834,10,"Saarland","LK Saar-Pfalz-Kreis","A15-A34","M",4,0,170834,2020-03-19 01:00:00,"10045","22.03.2020 00:00"
"7436",170835,10,"Saarland","LK Saar-Pfalz-Kreis","A15-A34","W",1,0,170835,2020-03-15 01:00:00,"10045","22.03.2020 00:00"
"7437",170836,10,"Saarland","LK Saar-Pfalz-Kreis","A15-A34","W",1,0,170836,2020-03-16 01:00:00,"10045","22.03.2020 00:00"
"7438",170837,10,"Saarland","LK Saar-Pfalz-Kreis","A15-A34","W",1,0,170837,2020-03-19 01:00:00,"10045","22.03.2020 00:00"
"7439",170838,10,"Saarland","LK Saar-Pfalz-Kreis","A35-A59","M",1,0,170838,2020-03-09 01:00:00,"10045","22.03.2020 00:00"
"7440",170839,10,"Saarland","LK Saar-Pfalz-Kreis","A35-A59","M",1,0,170839,2020-03-11 01:00:00,"10045","22.03.2020 00:00"
"7441",170840,10,"Saarland","LK Saar-Pfalz-Kreis","A35-A59","M",1,0,170840,2020-03-13 01:00:00,"10045","22.03.2020 00:00"
"7442",170841,10,"Saarland","LK Saar-Pfalz-Kreis","A35-A59","M",4,0,170841,2020-03-15 01:00:00,"10045","22.03.2020 00:00"
"7443",170842,10,"Saarland","LK Saar-Pfalz-Kreis","A35-A59","M",2,0,170842,2020-03-20 01:00:00,"10045","22.03.2020 00:00"
"7444",170843,10,"Saarland","LK Saar-Pfalz-Kreis","A35-A59","W",1,0,170843,2020-03-15 01:00:00,"10045","22.03.2020 00:00"
"7445",170844,10,"Saarland","LK Saar-Pfalz-Kreis","A35-A59","W",3,0,170844,2020-03-19 01:00:00,"10045","22.03.2020 00:00"
"7446",170845,10,"Saarland","LK Saar-Pfalz-Kreis","A35-A59","W",3,0,170845,2020-03-20 01:00:00,"10045","22.03.2020 00:00"
"7447",170846,10,"Saarland","LK Saar-Pfalz-Kreis","A60-A79","M",1,0,170846,2020-03-13 01:00:00,"10045","22.03.2020 00:00"
"7448",170847,10,"Saarland","LK Saar-Pfalz-Kreis","A60-A79","M",1,0,170847,2020-03-16 01:00:00,"10045","22.03.2020 00:00"
"7449",170848,10,"Saarland","LK Saar-Pfalz-Kreis","A60-A79","W",1,0,170848,2020-03-15 01:00:00,"10045","22.03.2020 00:00"
"7450",170849,10,"Saarland","LK Sankt Wendel","A05-A14","W",1,0,170849,2020-03-20 01:00:00,"10046","22.03.2020 00:00"
"7451",170850,10,"Saarland","LK Sankt Wendel","A15-A34","M",1,0,170850,2020-03-14 01:00:00,"10046","22.03.2020 00:00"
"7452",170851,10,"Saarland","LK Sankt Wendel","A15-A34","W",1,0,170851,2020-03-12 01:00:00,"10046","22.03.2020 00:00"
"7453",170852,10,"Saarland","LK Sankt Wendel","A15-A34","W",1,0,170852,2020-03-18 01:00:00,"10046","22.03.2020 00:00"
"7454",170853,10,"Saarland","LK Sankt Wendel","A15-A34","W",2,0,170853,2020-03-20 01:00:00,"10046","22.03.2020 00:00"
"7455",170854,10,"Saarland","LK Sankt Wendel","A35-A59","M",8,0,170854,2020-03-12 01:00:00,"10046","22.03.2020 00:00"
"7456",170855,10,"Saarland","LK Sankt Wendel","A35-A59","M",1,0,170855,2020-03-17 01:00:00,"10046","22.03.2020 00:00"
"7457",170856,10,"Saarland","LK Sankt Wendel","A35-A59","M",1,0,170856,2020-03-18 01:00:00,"10046","22.03.2020 00:00"
"7458",170857,10,"Saarland","LK Sankt Wendel","A35-A59","M",1,0,170857,2020-03-19 01:00:00,"10046","22.03.2020 00:00"
"7459",170858,10,"Saarland","LK Sankt Wendel","A35-A59","M",1,0,170858,2020-03-20 01:00:00,"10046","22.03.2020 00:00"
"7460",170859,10,"Saarland","LK Sankt Wendel","A35-A59","W",2,0,170859,2020-03-14 01:00:00,"10046","22.03.2020 00:00"
"7461",170860,10,"Saarland","LK Sankt Wendel","A35-A59","W",1,0,170860,2020-03-19 01:00:00,"10046","22.03.2020 00:00"
"7462",170861,10,"Saarland","LK Sankt Wendel","A35-A59","W",1,0,170861,2020-03-20 01:00:00,"10046","22.03.2020 00:00"
"7463",170862,10,"Saarland","LK Sankt Wendel","A60-A79","M",1,0,170862,2020-03-13 01:00:00,"10046","22.03.2020 00:00"
"7464",170863,10,"Saarland","LK Sankt Wendel","A60-A79","M",1,0,170863,2020-03-16 01:00:00,"10046","22.03.2020 00:00"
"7465",170864,10,"Saarland","LK Sankt Wendel","A60-A79","M",1,0,170864,2020-03-20 01:00:00,"10046","22.03.2020 00:00"
"7466",170865,10,"Saarland","LK Sankt Wendel","A60-A79","W",1,0,170865,2020-03-14 01:00:00,"10046","22.03.2020 00:00"
"7467",170866,10,"Saarland","LK Sankt Wendel","A60-A79","W",1,0,170866,2020-03-18 01:00:00,"10046","22.03.2020 00:00"
"7468",170867,10,"Saarland","LK Sankt Wendel","A60-A79","W",1,0,170867,2020-03-19 01:00:00,"10046","22.03.2020 00:00"
"7469",170868,10,"Saarland","LK Sankt Wendel","unbekannt","M",1,0,170868,2020-03-12 01:00:00,"10046","22.03.2020 00:00"
"7470",170869,11,"Berlin","SK Berlin Mitte","A00-A04","M",1,0,170869,2020-03-05 01:00:00,"11001","22.03.2020 00:00"
"7471",170870,11,"Berlin","SK Berlin Mitte","A00-A04","M",1,0,170870,2020-03-11 01:00:00,"11001","22.03.2020 00:00"
"7472",170871,11,"Berlin","SK Berlin Mitte","A00-A04","M",1,0,170871,2020-03-14 01:00:00,"11001","22.03.2020 00:00"
"7473",170872,11,"Berlin","SK Berlin Mitte","A00-A04","M",1,0,170872,2020-03-18 01:00:00,"11001","22.03.2020 00:00"
"7474",170873,11,"Berlin","SK Berlin Mitte","A05-A14","M",2,0,170873,2020-03-17 01:00:00,"11001","22.03.2020 00:00"
"7475",170874,11,"Berlin","SK Berlin Mitte","A05-A14","W",1,0,170874,2020-03-17 01:00:00,"11001","22.03.2020 00:00"
"7476",170875,11,"Berlin","SK Berlin Mitte","A15-A34","M",1,0,170875,2020-03-10 01:00:00,"11001","22.03.2020 00:00"
"7477",170876,11,"Berlin","SK Berlin Mitte","A15-A34","M",2,0,170876,2020-03-11 01:00:00,"11001","22.03.2020 00:00"
"7478",170877,11,"Berlin","SK Berlin Mitte","A15-A34","M",2,0,170877,2020-03-12 01:00:00,"11001","22.03.2020 00:00"
"7479",170878,11,"Berlin","SK Berlin Mitte","A15-A34","M",5,0,170878,2020-03-13 01:00:00,"11001","22.03.2020 00:00"
"7480",170879,11,"Berlin","SK Berlin Mitte","A15-A34","M",2,0,170879,2020-03-14 01:00:00,"11001","22.03.2020 00:00"
"7481",170880,11,"Berlin","SK Berlin Mitte","A15-A34","M",3,0,170880,2020-03-15 01:00:00,"11001","22.03.2020 00:00"
"7482",170881,11,"Berlin","SK Berlin Mitte","A15-A34","M",1,0,170881,2020-03-16 01:00:00,"11001","22.03.2020 00:00"
"7483",170882,11,"Berlin","SK Berlin Mitte","A15-A34","M",5,0,170882,2020-03-17 01:00:00,"11001","22.03.2020 00:00"
"7484",170883,11,"Berlin","SK Berlin Mitte","A15-A34","M",3,0,170883,2020-03-18 01:00:00,"11001","22.03.2020 00:00"
"7485",170884,11,"Berlin","SK Berlin Mitte","A15-A34","M",2,0,170884,2020-03-19 01:00:00,"11001","22.03.2020 00:00"
"7486",170885,11,"Berlin","SK Berlin Mitte","A15-A34","M",4,0,170885,2020-03-20 01:00:00,"11001","22.03.2020 00:00"
"7487",170886,11,"Berlin","SK Berlin Mitte","A15-A34","W",1,0,170886,2020-03-03 01:00:00,"11001","22.03.2020 00:00"
"7488",170887,11,"Berlin","SK Berlin Mitte","A15-A34","W",1,0,170887,2020-03-05 01:00:00,"11001","22.03.2020 00:00"
"7489",170888,11,"Berlin","SK Berlin Mitte","A15-A34","W",1,0,170888,2020-03-08 01:00:00,"11001","22.03.2020 00:00"
"7490",170889,11,"Berlin","SK Berlin Mitte","A15-A34","W",2,0,170889,2020-03-11 01:00:00,"11001","22.03.2020 00:00"
"7491",170890,11,"Berlin","SK Berlin Mitte","A15-A34","W",3,0,170890,2020-03-12 01:00:00,"11001","22.03.2020 00:00"
"7492",170891,11,"Berlin","SK Berlin Mitte","A15-A34","W",1,0,170891,2020-03-13 01:00:00,"11001","22.03.2020 00:00"
"7493",170892,11,"Berlin","SK Berlin Mitte","A15-A34","W",1,0,170892,2020-03-15 01:00:00,"11001","22.03.2020 00:00"
"7494",170893,11,"Berlin","SK Berlin Mitte","A15-A34","W",4,0,170893,2020-03-17 01:00:00,"11001","22.03.2020 00:00"
"7495",170894,11,"Berlin","SK Berlin Mitte","A15-A34","W",3,0,170894,2020-03-18 01:00:00,"11001","22.03.2020 00:00"
"7496",170895,11,"Berlin","SK Berlin Mitte","A15-A34","W",10,0,170895,2020-03-19 01:00:00,"11001","22.03.2020 00:00"
"7497",170896,11,"Berlin","SK Berlin Mitte","A15-A34","W",3,0,170896,2020-03-20 01:00:00,"11001","22.03.2020 00:00"
"7498",170897,11,"Berlin","SK Berlin Mitte","A35-A59","M",1,0,170897,2020-03-03 01:00:00,"11001","22.03.2020 00:00"
"7499",170898,11,"Berlin","SK Berlin Mitte","A35-A59","M",1,0,170898,2020-03-05 01:00:00,"11001","22.03.2020 00:00"
"7500",170899,11,"Berlin","SK Berlin Mitte","A35-A59","M",3,0,170899,2020-03-11 01:00:00,"11001","22.03.2020 00:00"
"7501",170900,11,"Berlin","SK Berlin Mitte","A35-A59","M",2,0,170900,2020-03-13 01:00:00,"11001","22.03.2020 00:00"
"7502",170901,11,"Berlin","SK Berlin Mitte","A35-A59","M",2,0,170901,2020-03-15 01:00:00,"11001","22.03.2020 00:00"
"7503",170902,11,"Berlin","SK Berlin Mitte","A35-A59","M",2,0,170902,2020-03-16 01:00:00,"11001","22.03.2020 00:00"
"7504",170903,11,"Berlin","SK Berlin Mitte","A35-A59","M",2,0,170903,2020-03-17 01:00:00,"11001","22.03.2020 00:00"
"7505",170904,11,"Berlin","SK Berlin Mitte","A35-A59","M",10,0,170904,2020-03-18 01:00:00,"11001","22.03.2020 00:00"
"7506",170905,11,"Berlin","SK Berlin Mitte","A35-A59","M",9,0,170905,2020-03-19 01:00:00,"11001","22.03.2020 00:00"
"7507",170906,11,"Berlin","SK Berlin Mitte","A35-A59","M",2,0,170906,2020-03-20 01:00:00,"11001","22.03.2020 00:00"
"7508",170907,11,"Berlin","SK Berlin Mitte","A35-A59","W",1,0,170907,2020-03-05 01:00:00,"11001","22.03.2020 00:00"
"7509",170908,11,"Berlin","SK Berlin Mitte","A35-A59","W",1,0,170908,2020-03-10 01:00:00,"11001","22.03.2020 00:00"
"7510",170909,11,"Berlin","SK Berlin Mitte","A35-A59","W",1,0,170909,2020-03-11 01:00:00,"11001","22.03.2020 00:00"
"7511",170910,11,"Berlin","SK Berlin Mitte","A35-A59","W",2,0,170910,2020-03-12 01:00:00,"11001","22.03.2020 00:00"
"7512",170911,11,"Berlin","SK Berlin Mitte","A35-A59","W",4,0,170911,2020-03-14 01:00:00,"11001","22.03.2020 00:00"
"7513",170912,11,"Berlin","SK Berlin Mitte","A35-A59","W",2,0,170912,2020-03-15 01:00:00,"11001","22.03.2020 00:00"
"7514",170913,11,"Berlin","SK Berlin Mitte","A35-A59","W",4,0,170913,2020-03-17 01:00:00,"11001","22.03.2020 00:00"
"7515",170914,11,"Berlin","SK Berlin Mitte","A35-A59","W",3,0,170914,2020-03-18 01:00:00,"11001","22.03.2020 00:00"
"7516",170915,11,"Berlin","SK Berlin Mitte","A35-A59","W",4,0,170915,2020-03-19 01:00:00,"11001","22.03.2020 00:00"
"7517",170916,11,"Berlin","SK Berlin Mitte","A35-A59","W",3,0,170916,2020-03-20 01:00:00,"11001","22.03.2020 00:00"
"7518",170917,11,"Berlin","SK Berlin Mitte","A60-A79","M",2,0,170917,2020-03-17 01:00:00,"11001","22.03.2020 00:00"
"7519",170918,11,"Berlin","SK Berlin Mitte","A60-A79","M",2,0,170918,2020-03-18 01:00:00,"11001","22.03.2020 00:00"
"7520",170919,11,"Berlin","SK Berlin Mitte","A60-A79","W",1,0,170919,2020-03-17 01:00:00,"11001","22.03.2020 00:00"
"7521",170920,11,"Berlin","SK Berlin Mitte","A80+","W",1,0,170920,2020-03-18 01:00:00,"11001","22.03.2020 00:00"
"7522",170921,11,"Berlin","SK Berlin Mitte","unbekannt","M",1,0,170921,2020-03-16 01:00:00,"11001","22.03.2020 00:00"
"7523",170922,11,"Berlin","SK Berlin Mitte","unbekannt","M",1,0,170922,2020-03-19 01:00:00,"11001","22.03.2020 00:00"
"7524",170923,11,"Berlin","SK Berlin Friedrichshain-Kreuzberg","A05-A14","W",1,0,170923,2020-03-05 01:00:00,"11002","22.03.2020 00:00"
"7525",170924,11,"Berlin","SK Berlin Friedrichshain-Kreuzberg","A15-A34","M",1,0,170924,2020-03-10 01:00:00,"11002","22.03.2020 00:00"
"7526",170925,11,"Berlin","SK Berlin Friedrichshain-Kreuzberg","A15-A34","M",1,0,170925,2020-03-11 01:00:00,"11002","22.03.2020 00:00"
"7527",170926,11,"Berlin","SK Berlin Friedrichshain-Kreuzberg","A15-A34","M",2,0,170926,2020-03-13 01:00:00,"11002","22.03.2020 00:00"
"7528",170927,11,"Berlin","SK Berlin Friedrichshain-Kreuzberg","A15-A34","M",1,0,170927,2020-03-14 01:00:00,"11002","22.03.2020 00:00"
"7529",170928,11,"Berlin","SK Berlin Friedrichshain-Kreuzberg","A15-A34","M",1,0,170928,2020-03-15 01:00:00,"11002","22.03.2020 00:00"
"7530",170929,11,"Berlin","SK Berlin Friedrichshain-Kreuzberg","A15-A34","M",2,0,170929,2020-03-16 01:00:00,"11002","22.03.2020 00:00"
"7531",170930,11,"Berlin","SK Berlin Friedrichshain-Kreuzberg","A15-A34","M",7,0,170930,2020-03-18 01:00:00,"11002","22.03.2020 00:00"
"7532",170931,11,"Berlin","SK Berlin Friedrichshain-Kreuzberg","A15-A34","M",5,0,170931,2020-03-19 01:00:00,"11002","22.03.2020 00:00"
"7533",170932,11,"Berlin","SK Berlin Friedrichshain-Kreuzberg","A15-A34","M",6,0,170932,2020-03-20 01:00:00,"11002","22.03.2020 00:00"
"7534",170933,11,"Berlin","SK Berlin Friedrichshain-Kreuzberg","A15-A34","M",6,0,170933,2020-03-21 01:00:00,"11002","22.03.2020 00:00"
"7535",170934,11,"Berlin","SK Berlin Friedrichshain-Kreuzberg","A15-A34","W",2,0,170934,2020-03-04 01:00:00,"11002","22.03.2020 00:00"
"7536",170935,11,"Berlin","SK Berlin Friedrichshain-Kreuzberg","A15-A34","W",1,0,170935,2020-03-08 01:00:00,"11002","22.03.2020 00:00"
"7537",170936,11,"Berlin","SK Berlin Friedrichshain-Kreuzberg","A15-A34","W",1,0,170936,2020-03-09 01:00:00,"11002","22.03.2020 00:00"
"7538",170937,11,"Berlin","SK Berlin Friedrichshain-Kreuzberg","A15-A34","W",2,0,170937,2020-03-10 01:00:00,"11002","22.03.2020 00:00"
"7539",170938,11,"Berlin","SK Berlin Friedrichshain-Kreuzberg","A15-A34","W",1,0,170938,2020-03-13 01:00:00,"11002","22.03.2020 00:00"
"7540",170939,11,"Berlin","SK Berlin Friedrichshain-Kreuzberg","A15-A34","W",2,0,170939,2020-03-16 01:00:00,"11002","22.03.2020 00:00"
"7541",170940,11,"Berlin","SK Berlin Friedrichshain-Kreuzberg","A15-A34","W",1,0,170940,2020-03-17 01:00:00,"11002","22.03.2020 00:00"
"7542",170941,11,"Berlin","SK Berlin Friedrichshain-Kreuzberg","A15-A34","W",1,0,170941,2020-03-18 01:00:00,"11002","22.03.2020 00:00"
"7543",170942,11,"Berlin","SK Berlin Friedrichshain-Kreuzberg","A15-A34","W",5,0,170942,2020-03-19 01:00:00,"11002","22.03.2020 00:00"
"7544",170943,11,"Berlin","SK Berlin Friedrichshain-Kreuzberg","A15-A34","W",5,0,170943,2020-03-20 01:00:00,"11002","22.03.2020 00:00"
"7545",170944,11,"Berlin","SK Berlin Friedrichshain-Kreuzberg","A15-A34","W",5,0,170944,2020-03-21 01:00:00,"11002","22.03.2020 00:00"
"7546",170945,11,"Berlin","SK Berlin Friedrichshain-Kreuzberg","A35-A59","M",1,0,170945,2020-03-05 01:00:00,"11002","22.03.2020 00:00"
"7547",170946,11,"Berlin","SK Berlin Friedrichshain-Kreuzberg","A35-A59","M",2,0,170946,2020-03-09 01:00:00,"11002","22.03.2020 00:00"
"7548",170947,11,"Berlin","SK Berlin Friedrichshain-Kreuzberg","A35-A59","M",1,0,170947,2020-03-10 01:00:00,"11002","22.03.2020 00:00"
"7549",170948,11,"Berlin","SK Berlin Friedrichshain-Kreuzberg","A35-A59","M",1,0,170948,2020-03-11 01:00:00,"11002","22.03.2020 00:00"
"7550",170949,11,"Berlin","SK Berlin Friedrichshain-Kreuzberg","A35-A59","M",5,0,170949,2020-03-13 01:00:00,"11002","22.03.2020 00:00"
"7551",170950,11,"Berlin","SK Berlin Friedrichshain-Kreuzberg","A35-A59","M",3,0,170950,2020-03-14 01:00:00,"11002","22.03.2020 00:00"
"7552",170951,11,"Berlin","SK Berlin Friedrichshain-Kreuzberg","A35-A59","M",1,0,170951,2020-03-16 01:00:00,"11002","22.03.2020 00:00"
"7553",170952,11,"Berlin","SK Berlin Friedrichshain-Kreuzberg","A35-A59","M",2,0,170952,2020-03-17 01:00:00,"11002","22.03.2020 00:00"
"7554",170953,11,"Berlin","SK Berlin Friedrichshain-Kreuzberg","A35-A59","M",5,0,170953,2020-03-18 01:00:00,"11002","22.03.2020 00:00"
"7555",170954,11,"Berlin","SK Berlin Friedrichshain-Kreuzberg","A35-A59","M",7,0,170954,2020-03-19 01:00:00,"11002","22.03.2020 00:00"
"7556",170955,11,"Berlin","SK Berlin Friedrichshain-Kreuzberg","A35-A59","M",1,0,170955,2020-03-20 01:00:00,"11002","22.03.2020 00:00"
"7557",170956,11,"Berlin","SK Berlin Friedrichshain-Kreuzberg","A35-A59","M",7,0,170956,2020-03-21 01:00:00,"11002","22.03.2020 00:00"
"7558",170957,11,"Berlin","SK Berlin Friedrichshain-Kreuzberg","A35-A59","W",2,0,170957,2020-03-13 01:00:00,"11002","22.03.2020 00:00"
"7559",170958,11,"Berlin","SK Berlin Friedrichshain-Kreuzberg","A35-A59","W",1,0,170958,2020-03-14 01:00:00,"11002","22.03.2020 00:00"
"7560",170959,11,"Berlin","SK Berlin Friedrichshain-Kreuzberg","A35-A59","W",1,0,170959,2020-03-16 01:00:00,"11002","22.03.2020 00:00"
"7561",170960,11,"Berlin","SK Berlin Friedrichshain-Kreuzberg","A35-A59","W",3,0,170960,2020-03-17 01:00:00,"11002","22.03.2020 00:00"
"7562",170961,11,"Berlin","SK Berlin Friedrichshain-Kreuzberg","A35-A59","W",4,0,170961,2020-03-18 01:00:00,"11002","22.03.2020 00:00"
"7563",170962,11,"Berlin","SK Berlin Friedrichshain-Kreuzberg","A35-A59","W",3,0,170962,2020-03-19 01:00:00,"11002","22.03.2020 00:00"
"7564",170963,11,"Berlin","SK Berlin Friedrichshain-Kreuzberg","A35-A59","W",5,0,170963,2020-03-20 01:00:00,"11002","22.03.2020 00:00"
"7565",170964,11,"Berlin","SK Berlin Friedrichshain-Kreuzberg","A60-A79","M",1,0,170964,2020-03-19 01:00:00,"11002","22.03.2020 00:00"
